user_id,product_id,interaction_type,skin_type,event_type
119,385,like,oily,festival
119,770,view,oily,festival
119,1302,purchase,oily,festival
119,966,view,oily,festival
119,1463,view,oily,festival
119,1316,view,oily,festival
119,3,like,oily,festival
119,1303,view,oily,festival
119,147,purchase,oily,festival
119,800,view,oily,festival
120,1036,view,dry,wedding
120,1398,purchase,dry,wedding
120,871,view,dry,wedding
120,568,purchase,dry,wedding
120,112,view,dry,wedding
120,130,view,dry,wedding
120,766,like,dry,wedding
120,709,like,dry,wedding
120,931,purchase,dry,wedding
120,1000,like,dry,wedding
120,1031,like,dry,wedding
120,1083,view,dry,wedding
120,252,purchase,dry,wedding
120,967,like,dry,wedding
120,1458,view,dry,wedding
120,1094,view,dry,wedding
120,1394,like,dry,wedding
120,1096,like,dry,wedding
120,599,view,dry,wedding
120,935,view,dry,wedding
120,1288,like,dry,wedding
120,760,view,dry,wedding
120,1396,like,dry,wedding
120,1438,view,dry,wedding
120,137,view,dry,wedding
120,389,view,dry,wedding
120,947,view,dry,wedding
120,181,view,dry,wedding
121,638,purchase,normal,glam
121,356,view,normal,glam
121,541,view,normal,glam
121,471,purchase,normal,glam
121,1009,like,normal,glam
121,774,like,normal,glam
121,599,view,normal,glam
121,1594,view,normal,glam
121,98,like,normal,glam
121,308,like,normal,glam
121,734,purchase,normal,glam
121,591,view,normal,glam
121,950,like,normal,glam
121,345,purchase,normal,glam
121,1284,like,normal,glam
121,334,view,normal,glam
121,1473,view,normal,glam
121,1111,like,normal,glam
121,593,like,normal,glam
121,379,like,normal,glam
121,365,like,normal,glam
121,1466,view,normal,glam
121,1434,purchase,normal,glam
121,1380,view,normal,glam
122,987,like,combination,festival
122,602,view,combination,festival
122,1562,like,combination,festival
122,1192,purchase,combination,festival
122,1383,purchase,combination,festival
122,306,view,combination,festival
122,1175,view,combination,festival
122,1510,purchase,combination,festival
122,920,like,combination,festival
122,703,purchase,combination,festival
122,1429,purchase,combination,festival
122,233,view,combination,festival
122,1516,like,combination,festival
122,998,like,combination,festival
122,84,like,combination,festival
122,290,view,combination,festival
122,1406,like,combination,festival
122,1146,view,combination,festival
122,242,like,combination,festival
122,640,like,combination,festival
122,51,view,combination,festival
122,831,view,combination,festival
122,1279,view,combination,festival
122,457,view,combination,festival
122,923,view,combination,festival
122,740,view,combination,festival
122,191,view,combination,festival
122,676,like,combination,festival
122,114,like,combination,festival
123,1508,like,normal,glam
123,883,like,normal,glam
123,1510,purchase,normal,glam
123,862,view,normal,glam
123,290,view,normal,glam
123,1220,view,normal,glam
123,1242,like,normal,glam
123,178,view,normal,glam
123,299,purchase,normal,glam
123,432,purchase,normal,glam
123,631,view,normal,glam
123,989,like,normal,glam
123,1093,like,normal,glam
123,697,view,normal,glam
123,137,view,normal,glam
123,1227,view,normal,glam
123,1566,purchase,normal,glam
123,777,like,normal,glam
123,184,view,normal,glam
123,14,view,normal,glam
123,846,like,normal,glam
123,1323,view,normal,glam
123,565,view,normal,glam
123,856,view,normal,glam
123,363,view,normal,glam
124,1243,view,oily,wedding
124,1543,like,oily,wedding
124,751,like,oily,wedding
124,1207,view,oily,wedding
124,1001,view,oily,wedding
124,1175,view,oily,wedding
124,907,like,oily,wedding
124,537,purchase,oily,wedding
124,1303,view,oily,wedding
124,1421,view,oily,wedding
124,990,like,oily,wedding
124,1438,view,oily,wedding
124,247,view,oily,wedding
124,776,like,oily,wedding
124,1066,purchase,oily,wedding
124,1516,view,oily,wedding
124,1188,view,oily,wedding
124,36,view,oily,wedding
124,533,view,oily,wedding
124,335,like,oily,wedding
124,1201,like,oily,wedding
124,120,view,oily,wedding
125,299,purchase,combination,natural
125,28,like,combination,natural
125,285,view,combination,natural
125,1079,view,combination,natural
125,585,purchase,combination,natural
125,775,purchase,combination,natural
125,1011,like,combination,natural
125,857,purchase,combination,natural
125,706,view,combination,natural
125,338,like,combination,natural
125,212,view,combination,natural
125,453,purchase,combination,natural
125,321,view,combination,natural
125,1048,purchase,combination,natural
125,459,view,combination,natural
125,391,view,combination,natural
125,1162,view,combination,natural
125,1274,view,combination,natural
125,1430,view,combination,natural
125,1094,like,combination,natural
125,1107,purchase,combination,natural
125,1481,view,combination,natural
125,1147,like,combination,natural
125,1460,like,combination,natural
125,1570,view,combination,natural
125,236,view,combination,natural
125,868,like,combination,natural
125,957,view,combination,natural
125,158,view,combination,natural
125,241,view,combination,natural
125,271,view,combination,natural
126,1562,purchase,oily,wedding
126,200,like,oily,wedding
126,257,like,oily,wedding
126,1249,view,oily,wedding
126,426,purchase,oily,wedding
126,1220,purchase,oily,wedding
126,415,like,oily,wedding
126,384,like,oily,wedding
126,1390,purchase,oily,wedding
126,730,view,oily,wedding
126,61,purchase,oily,wedding
126,188,view,oily,wedding
126,303,like,oily,wedding
126,1545,purchase,oily,wedding
126,577,like,oily,wedding
126,1197,like,oily,wedding
126,721,view,oily,wedding
126,731,view,oily,wedding
126,334,view,oily,wedding
126,1035,view,oily,wedding
127,882,purchase,oily,office
127,445,like,oily,office
127,1070,like,oily,office
127,473,view,oily,office
127,847,purchase,oily,office
127,234,view,oily,office
127,1576,view,oily,office
127,654,purchase,oily,office
127,257,like,oily,office
127,970,like,oily,office
127,228,view,oily,office
127,1081,purchase,oily,office
127,283,like,oily,office
127,1032,view,oily,office
127,1578,like,oily,office
127,750,like,oily,office
127,1460,view,oily,office
127,599,view,oily,office
127,1158,like,oily,office
127,1495,like,oily,office
127,85,view,oily,office
127,170,purchase,oily,office
127,682,purchase,oily,office
127,1026,view,oily,office
127,241,purchase,oily,office
127,800,view,oily,office
127,589,view,oily,office
127,949,purchase,oily,office
127,1248,view,oily,office
127,1528,like,oily,office
127,648,like,oily,office
127,1426,view,oily,office
128,991,view,combination,festival
128,1383,like,combination,festival
128,1253,view,combination,festival
128,842,view,combination,festival
128,1010,purchase,combination,festival
128,1065,purchase,combination,festival
128,580,purchase,combination,festival
128,306,view,combination,festival
128,1590,like,combination,festival
128,948,like,combination,festival
128,224,view,combination,festival
128,253,view,combination,festival
128,522,purchase,combination,festival
128,1020,like,combination,festival
128,1036,purchase,combination,festival
128,480,view,combination,festival
128,1304,like,combination,festival
128,280,purchase,combination,festival
128,62,view,combination,festival
128,206,view,combination,festival
128,1529,view,combination,festival
128,110,view,combination,festival
128,141,view,combination,festival
128,1035,view,combination,festival
128,1408,like,combination,festival
128,55,view,combination,festival
128,373,like,combination,festival
128,793,view,combination,festival
128,1256,view,combination,festival
128,1411,like,combination,festival
128,679,view,combination,festival
129,1368,view,oily,evening
129,1151,like,oily,evening
129,1420,purchase,oily,evening
129,1121,like,oily,evening
129,1188,view,oily,evening
129,978,view,oily,evening
129,990,view,oily,evening
129,1168,view,oily,evening
129,325,view,oily,evening
129,1054,like,oily,evening
129,116,purchase,oily,evening
129,814,view,oily,evening
129,548,view,oily,evening
129,1030,like,oily,evening
129,1227,view,oily,evening
129,785,like,oily,evening
129,1280,like,oily,evening
129,1402,like,oily,evening
129,733,like,oily,evening
129,1586,view,oily,evening
129,591,like,oily,evening
129,667,view,oily,evening
129,127,view,oily,evening
129,59,like,oily,evening
129,1229,view,oily,evening
129,94,view,oily,evening
129,266,view,oily,evening
129,759,view,oily,evening
129,722,view,oily,evening
129,1543,view,oily,evening
129,1214,like,oily,evening
129,56,view,oily,evening
129,1592,view,oily,evening
129,1301,view,oily,evening
129,706,purchase,oily,evening
130,1102,like,dry,glam
130,439,view,dry,glam
130,589,view,dry,glam
130,544,purchase,dry,glam
130,98,like,dry,glam
130,610,view,dry,glam
130,1179,like,dry,glam
130,828,view,dry,glam
130,463,like,dry,glam
130,1284,view,dry,glam
130,1526,like,dry,glam
130,189,like,dry,glam
130,1474,like,dry,glam
130,1189,purchase,dry,glam
130,195,like,dry,glam
130,1225,view,dry,glam
130,698,view,dry,glam
130,566,view,dry,glam
130,139,view,dry,glam
130,1171,like,dry,glam
130,1097,like,dry,glam
130,983,view,dry,glam
131,1087,view,normal,evening
131,416,like,normal,evening
131,758,view,normal,evening
131,964,view,normal,evening
131,307,view,normal,evening
131,500,view,normal,evening
131,313,purchase,normal,evening
131,1546,view,normal,evening
131,1421,like,normal,evening
131,1585,purchase,normal,evening
131,624,like,normal,evening
131,906,purchase,normal,evening
131,854,view,normal,evening
131,663,view,normal,evening
131,132,view,normal,evening
131,1310,like,normal,evening
131,420,view,normal,evening
131,852,view,normal,evening
131,551,view,normal,evening
131,592,view,normal,evening
131,1335,like,normal,evening
132,1249,like,oily,natural
132,620,purchase,oily,natural
132,132,like,oily,natural
132,846,purchase,oily,natural
132,755,view,oily,natural
132,1392,view,oily,natural
132,1363,view,oily,natural
132,186,view,oily,natural
132,825,like,oily,natural
132,1500,purchase,oily,natural
132,292,view,oily,natural
132,491,like,oily,natural
132,232,like,oily,natural
132,1186,view,oily,natural
132,1521,like,oily,natural
132,1041,like,oily,natural
132,250,view,oily,natural
132,1085,view,oily,natural
132,1377,purchase,oily,natural
132,1205,view,oily,natural
132,1092,like,oily,natural
132,522,view,oily,natural
132,1027,view,oily,natural
132,187,view,oily,natural
132,494,like,oily,natural
132,1244,view,oily,natural
132,255,like,oily,natural
132,649,like,oily,natural
132,682,view,oily,natural
132,1212,like,oily,natural
133,635,like,dry,wedding
133,1313,purchase,dry,wedding
133,1439,like,dry,wedding
133,746,purchase,dry,wedding
133,1408,purchase,dry,wedding
133,250,purchase,dry,wedding
133,1100,like,dry,wedding
133,485,like,dry,wedding
133,911,view,dry,wedding
133,799,like,dry,wedding
133,17,purchase,dry,wedding
133,809,like,dry,wedding
133,524,like,dry,wedding
133,618,view,dry,wedding
133,185,view,dry,wedding
133,1554,like,dry,wedding
133,483,like,dry,wedding
133,611,purchase,dry,wedding
133,431,view,dry,wedding
133,329,like,dry,wedding
133,903,like,dry,wedding
133,1298,view,dry,wedding
133,661,view,dry,wedding
133,1593,view,dry,wedding
133,1339,view,dry,wedding
133,847,purchase,dry,wedding
133,71,like,dry,wedding
133,570,like,dry,wedding
133,166,like,dry,wedding
133,1023,view,dry,wedding
133,981,like,dry,wedding
133,1531,view,dry,wedding
134,361,like,normal,festival
134,1425,like,normal,festival
134,1232,view,normal,festival
134,681,view,normal,festival
134,586,view,normal,festival
134,412,purchase,normal,festival
134,174,view,normal,festival
134,862,like,normal,festival
134,764,like,normal,festival
134,378,purchase,normal,festival
134,819,like,normal,festival
134,785,like,normal,festival
134,1186,view,normal,festival
134,466,like,normal,festival
134,44,view,normal,festival
134,49,purchase,normal,festival
134,1161,purchase,normal,festival
134,1343,view,normal,festival
134,1271,like,normal,festival
134,1301,view,normal,festival
134,476,like,normal,festival
134,186,view,normal,festival
134,961,purchase,normal,festival
134,413,view,normal,festival
134,544,view,normal,festival
134,1456,view,normal,festival
134,349,view,normal,festival
134,104,view,normal,festival
135,517,like,combination,wedding
135,768,purchase,combination,wedding
135,1211,view,combination,wedding
135,1419,like,combination,wedding
135,1343,view,combination,wedding
135,955,purchase,combination,wedding
135,177,like,combination,wedding
135,23,view,combination,wedding
135,977,purchase,combination,wedding
135,277,view,combination,wedding
135,672,view,combination,wedding
135,1437,view,combination,wedding
135,828,like,combination,wedding
135,1424,view,combination,wedding
135,441,like,combination,wedding
135,1478,view,combination,wedding
135,798,like,combination,wedding
135,1468,like,combination,wedding
135,881,view,combination,wedding
135,1525,view,combination,wedding
135,1241,purchase,combination,wedding
135,533,like,combination,wedding
135,151,purchase,combination,wedding
135,199,view,combination,wedding
135,1155,view,combination,wedding
135,122,view,combination,wedding
135,108,like,combination,wedding
135,690,view,combination,wedding
135,486,like,combination,wedding
135,979,like,combination,wedding
135,734,view,combination,wedding
135,1258,view,combination,wedding
135,1391,view,combination,wedding
135,1242,like,combination,wedding
136,110,like,normal,office
136,392,view,normal,office
136,309,purchase,normal,office
136,113,like,normal,office
136,478,like,normal,office
136,381,purchase,normal,office
136,75,like,normal,office
136,980,like,normal,office
136,541,like,normal,office
136,339,view,normal,office
136,1463,purchase,normal,office
136,973,like,normal,office
136,908,purchase,normal,office
136,240,view,normal,office
136,1031,like,normal,office
136,85,like,normal,office
136,919,view,normal,office
136,742,like,normal,office
136,1470,purchase,normal,office
136,1166,purchase,normal,office
136,1011,view,normal,office
136,954,view,normal,office
136,1027,purchase,normal,office
136,235,view,normal,office
136,1498,view,normal,office
136,310,purchase,normal,office
136,259,view,normal,office
136,727,view,normal,office
136,196,purchase,normal,office
136,427,view,normal,office
136,593,purchase,normal,office
136,377,view,normal,office
136,352,like,normal,office
136,1559,like,normal,office
137,663,purchase,dry,office
137,114,view,dry,office
137,1528,like,dry,office
137,145,view,dry,office
137,1125,like,dry,office
137,1238,purchase,dry,office
137,784,like,dry,office
137,190,like,dry,office
137,821,purchase,dry,office
137,523,like,dry,office
137,365,like,dry,office
137,492,like,dry,office
137,1583,purchase,dry,office
137,183,purchase,dry,office
137,43,like,dry,office
137,427,like,dry,office
137,334,like,dry,office
137,799,view,dry,office
137,829,view,dry,office
137,584,like,dry,office
137,1344,view,dry,office
137,1561,view,dry,office
137,1358,view,dry,office
137,321,view,dry,office
137,252,view,dry,office
137,623,view,dry,office
137,1022,view,dry,office
137,902,view,dry,office
137,1526,like,dry,office
138,1419,like,normal,wedding
138,625,purchase,normal,wedding
138,518,view,normal,wedding
138,1089,like,normal,wedding
138,890,like,normal,wedding
138,615,purchase,normal,wedding
138,1182,purchase,normal,wedding
138,99,view,normal,wedding
138,1146,like,normal,wedding
138,158,like,normal,wedding
138,94,view,normal,wedding
138,1069,like,normal,wedding
138,223,purchase,normal,wedding
138,1063,like,normal,wedding
138,885,purchase,normal,wedding
138,859,view,normal,wedding
138,197,like,normal,wedding
138,962,like,normal,wedding
138,1369,view,normal,wedding
138,1492,view,normal,wedding
138,1179,purchase,normal,wedding
138,524,view,normal,wedding
138,735,view,normal,wedding
138,527,view,normal,wedding
139,29,view,oily,natural
139,356,view,oily,natural
139,1360,view,oily,natural
139,993,view,oily,natural
139,958,purchase,oily,natural
139,1433,purchase,oily,natural
139,842,view,oily,natural
139,1364,like,oily,natural
139,1541,like,oily,natural
139,1249,like,oily,natural
139,1503,like,oily,natural
139,1013,purchase,oily,natural
139,630,view,oily,natural
139,1283,view,oily,natural
139,1280,like,oily,natural
139,749,like,oily,natural
139,1428,view,oily,natural
139,1393,view,oily,natural
139,1427,view,oily,natural
139,1396,like,oily,natural
139,813,purchase,oily,natural
139,622,view,oily,natural
139,181,like,oily,natural
140,105,view,dry,office
140,685,view,dry,office
140,17,purchase,dry,office
140,211,like,dry,office
140,1296,like,dry,office
140,1465,like,dry,office
140,889,purchase,dry,office
140,856,view,dry,office
140,1020,like,dry,office
140,1514,view,dry,office
140,1190,view,dry,office
140,1225,view,dry,office
140,1502,view,dry,office
140,1140,view,dry,office
140,596,view,dry,office
140,76,purchase,dry,office
140,1003,view,dry,office
140,823,like,dry,office
140,1000,purchase,dry,office
140,1056,like,dry,office
140,1215,view,dry,office
140,1489,view,dry,office
140,1270,like,dry,office
140,1408,purchase,dry,office
140,1011,like,dry,office
140,479,view,dry,office
140,1482,like,dry,office
140,128,like,dry,office
140,1095,like,dry,office
140,40,like,dry,office
140,873,view,dry,office
140,1196,view,dry,office
141,360,like,oily,festival
141,414,like,oily,festival
141,325,view,oily,festival
141,1257,view,oily,festival
141,1024,view,oily,festival
141,209,view,oily,festival
141,864,view,oily,festival
141,1028,view,oily,festival
141,631,purchase,oily,festival
141,488,view,oily,festival
141,435,view,oily,festival
141,1157,like,oily,festival
141,98,like,oily,festival
141,39,like,oily,festival
141,745,like,oily,festival
141,543,purchase,oily,festival
141,742,view,oily,festival
141,1403,view,oily,festival
141,329,like,oily,festival
141,363,view,oily,festival
141,1046,view,oily,festival
141,67,view,oily,festival
141,133,like,oily,festival
141,702,like,oily,festival
142,1307,view,oily,evening
142,244,purchase,oily,evening
142,426,like,oily,evening
142,751,view,oily,evening
142,326,view,oily,evening
142,1508,view,oily,evening
142,607,like,oily,evening
142,1467,like,oily,evening
142,918,like,oily,evening
142,1577,view,oily,evening
142,1053,purchase,oily,evening
142,1037,like,oily,evening
142,1517,purchase,oily,evening
142,206,view,oily,evening
142,320,like,oily,evening
142,1342,purchase,oily,evening
142,755,purchase,oily,evening
142,692,purchase,oily,evening
142,285,view,oily,evening
142,254,view,oily,evening
142,418,like,oily,evening
142,908,view,oily,evening
142,860,like,oily,evening
142,1593,like,oily,evening
142,1592,view,oily,evening
143,835,like,oily,natural
143,1598,view,oily,natural
143,341,like,oily,natural
143,902,like,oily,natural
143,127,purchase,oily,natural
143,818,like,oily,natural
143,1571,like,oily,natural
143,77,like,oily,natural
143,1369,view,oily,natural
143,1330,purchase,oily,natural
143,314,like,oily,natural
143,1193,purchase,oily,natural
143,120,purchase,oily,natural
143,1310,view,oily,natural
143,1477,like,oily,natural
143,1081,view,oily,natural
143,615,like,oily,natural
143,872,purchase,oily,natural
143,836,like,oily,natural
143,1411,like,oily,natural
143,1452,view,oily,natural
143,1146,view,oily,natural
143,630,view,oily,natural
143,1497,view,oily,natural
143,1541,view,oily,natural
143,649,view,oily,natural
143,711,like,oily,natural
143,17,view,oily,natural
143,578,view,oily,natural
143,1093,like,oily,natural
144,1517,like,combination,festival
144,124,purchase,combination,festival
144,775,like,combination,festival
144,540,purchase,combination,festival
144,1302,view,combination,festival
144,1057,view,combination,festival
144,735,like,combination,festival
144,257,purchase,combination,festival
144,99,like,combination,festival
144,1567,view,combination,festival
144,1351,view,combination,festival
144,260,like,combination,festival
144,936,view,combination,festival
144,619,like,combination,festival
144,1190,view,combination,festival
144,1527,purchase,combination,festival
144,11,view,combination,festival
144,938,view,combination,festival
144,701,view,combination,festival
144,488,view,combination,festival
144,1543,view,combination,festival
144,1203,view,combination,festival
144,1169,view,combination,festival
145,1391,view,dry,glam
145,1082,like,dry,glam
145,829,like,dry,glam
145,1209,purchase,dry,glam
145,1149,view,dry,glam
145,1067,purchase,dry,glam
145,1600,like,dry,glam
145,813,like,dry,glam
145,541,view,dry,glam
145,1201,like,dry,glam
145,1026,view,dry,glam
145,1308,view,dry,glam
145,872,view,dry,glam
145,906,purchase,dry,glam
145,1416,view,dry,glam
145,1007,like,dry,glam
145,1503,purchase,dry,glam
145,858,view,dry,glam
145,334,like,dry,glam
145,296,view,dry,glam
145,1040,purchase,dry,glam
145,261,like,dry,glam
145,1001,view,dry,glam
145,1476,like,dry,glam
145,946,view,dry,glam
145,265,view,dry,glam
145,1462,view,dry,glam
145,1063,like,dry,glam
145,1097,view,dry,glam
145,242,view,dry,glam
145,1442,view,dry,glam
146,1578,purchase,combination,glam
146,288,like,combination,glam
146,1051,like,combination,glam
146,1321,purchase,combination,glam
146,960,like,combination,glam
146,1577,like,combination,glam
146,938,purchase,combination,glam
146,1384,like,combination,glam
146,936,like,combination,glam
146,310,view,combination,glam
146,1508,like,combination,glam
146,676,view,combination,glam
146,184,like,combination,glam
146,1297,like,combination,glam
146,1378,view,combination,glam
146,1295,like,combination,glam
146,843,view,combination,glam
146,798,view,combination,glam
146,480,like,combination,glam
146,814,view,combination,glam
146,699,like,combination,glam
146,1116,view,combination,glam
146,94,view,combination,glam
146,1387,like,combination,glam
147,174,view,dry,festival
147,1097,purchase,dry,festival
147,1247,view,dry,festival
147,658,like,dry,festival
147,827,view,dry,festival
147,1211,view,dry,festival
147,93,view,dry,festival
147,1011,purchase,dry,festival
147,48,view,dry,festival
147,698,purchase,dry,festival
147,900,purchase,dry,festival
147,370,view,dry,festival
147,854,view,dry,festival
147,50,like,dry,festival
147,1086,view,dry,festival
147,651,like,dry,festival
147,785,like,dry,festival
147,527,purchase,dry,festival
147,187,view,dry,festival
147,235,view,dry,festival
147,204,like,dry,festival
147,1114,view,dry,festival
147,345,view,dry,festival
147,595,view,dry,festival
147,302,like,dry,festival
147,384,view,dry,festival
147,534,view,dry,festival
147,1597,view,dry,festival
147,189,view,dry,festival
147,323,like,dry,festival
147,639,view,dry,festival
147,850,view,dry,festival
147,1413,view,dry,festival
147,355,view,dry,festival
148,503,view,dry,office
148,1105,view,dry,office
148,872,like,dry,office
148,1141,view,dry,office
148,930,view,dry,office
148,86,like,dry,office
148,3,purchase,dry,office
148,956,like,dry,office
148,1276,purchase,dry,office
148,593,purchase,dry,office
148,1342,view,dry,office
148,343,like,dry,office
148,2,purchase,dry,office
148,124,purchase,dry,office
148,992,purchase,dry,office
148,560,like,dry,office
148,1229,purchase,dry,office
148,520,like,dry,office
148,1410,view,dry,office
148,787,view,dry,office
148,728,view,dry,office
148,1311,view,dry,office
148,441,purchase,dry,office
148,1213,view,dry,office
148,1058,like,dry,office
149,9,like,dry,festival
149,20,view,dry,festival
149,1382,view,dry,festival
149,356,view,dry,festival
149,851,purchase,dry,festival
149,1143,view,dry,festival
149,1431,view,dry,festival
149,1445,like,dry,festival
149,1006,view,dry,festival
149,1566,like,dry,festival
149,809,view,dry,festival
149,1107,like,dry,festival
149,167,view,dry,festival
149,1334,view,dry,festival
149,1338,purchase,dry,festival
149,159,like,dry,festival
149,1108,view,dry,festival
149,64,view,dry,festival
149,1380,purchase,dry,festival
149,916,view,dry,festival
149,1381,purchase,dry,festival
149,253,like,dry,festival
149,724,like,dry,festival
149,773,like,dry,festival
149,1248,view,dry,festival
149,742,view,dry,festival
149,802,view,dry,festival
149,370,view,dry,festival
149,1597,view,dry,festival
149,1451,view,dry,festival
149,19,view,dry,festival
149,262,view,dry,festival
149,960,view,dry,festival
149,767,view,dry,festival
149,403,view,dry,festival
150,1437,like,combination,office
150,1406,like,combination,office
150,1109,like,combination,office
150,1276,view,combination,office
150,526,like,combination,office
150,1412,view,combination,office
150,1165,purchase,combination,office
150,946,like,combination,office
150,5,view,combination,office
150,889,view,combination,office
150,1330,view,combination,office
150,1396,purchase,combination,office
150,1349,purchase,combination,office
150,108,purchase,combination,office
150,665,view,combination,office
150,890,view,combination,office
150,837,purchase,combination,office
150,565,like,combination,office
150,252,view,combination,office
150,1404,view,combination,office
151,59,like,oily,festival
151,999,like,oily,festival
151,898,view,oily,festival
151,51,view,oily,festival
151,1230,view,oily,festival
151,1299,view,oily,festival
151,695,purchase,oily,festival
151,521,view,oily,festival
151,515,view,oily,festival
151,223,purchase,oily,festival
151,985,like,oily,festival
151,496,view,oily,festival
151,708,like,oily,festival
151,113,view,oily,festival
151,694,like,oily,festival
151,1081,like,oily,festival
151,489,view,oily,festival
151,153,view,oily,festival
151,1244,view,oily,festival
151,1284,like,oily,festival
151,910,view,oily,festival
151,1581,view,oily,festival
151,199,view,oily,festival
152,890,view,oily,glam
152,1287,view,oily,glam
152,1285,view,oily,glam
152,210,like,oily,glam
152,706,like,oily,glam
152,1350,like,oily,glam
152,1400,view,oily,glam
152,55,like,oily,glam
152,945,like,oily,glam
152,1076,view,oily,glam
152,683,like,oily,glam
152,1220,like,oily,glam
152,400,view,oily,glam
152,224,purchase,oily,glam
152,213,like,oily,glam
152,27,like,oily,glam
152,1235,view,oily,glam
152,1477,view,oily,glam
152,140,purchase,oily,glam
152,1231,like,oily,glam
152,402,view,oily,glam
152,1190,view,oily,glam
152,263,purchase,oily,glam
152,1326,view,oily,glam
152,1056,view,oily,glam
152,534,view,oily,glam
152,739,view,oily,glam
152,874,view,oily,glam
152,999,view,oily,glam
152,1508,view,oily,glam
152,1292,view,oily,glam
152,923,like,oily,glam
152,388,view,oily,glam
152,507,view,oily,glam
153,217,view,combination,glam
153,947,view,combination,glam
153,88,like,combination,glam
153,1033,view,combination,glam
153,456,like,combination,glam
153,8,like,combination,glam
153,1326,purchase,combination,glam
153,463,view,combination,glam
153,1437,purchase,combination,glam
153,479,view,combination,glam
153,972,view,combination,glam
153,1295,view,combination,glam
153,443,view,combination,glam
153,497,view,combination,glam
153,1002,purchase,combination,glam
153,1522,view,combination,glam
153,1591,view,combination,glam
153,687,view,combination,glam
153,1532,view,combination,glam
153,778,view,combination,glam
153,424,like,combination,glam
153,828,view,combination,glam
153,381,view,combination,glam
153,15,like,combination,glam
153,752,view,combination,glam
154,760,view,dry,wedding
154,765,like,dry,wedding
154,1358,purchase,dry,wedding
154,351,view,dry,wedding
154,1084,view,dry,wedding
154,1281,purchase,dry,wedding
154,893,purchase,dry,wedding
154,1461,purchase,dry,wedding
154,134,purchase,dry,wedding
154,243,purchase,dry,wedding
154,296,view,dry,wedding
154,268,view,dry,wedding
154,389,like,dry,wedding
154,393,like,dry,wedding
154,1095,view,dry,wedding
154,777,like,dry,wedding
154,1427,purchase,dry,wedding
154,769,like,dry,wedding
154,659,view,dry,wedding
154,1242,view,dry,wedding
154,891,view,dry,wedding
154,1318,view,dry,wedding
154,508,view,dry,wedding
154,95,view,dry,wedding
154,1581,like,dry,wedding
154,1276,view,dry,wedding
154,1217,view,dry,wedding
155,431,like,normal,festival
155,456,view,normal,festival
155,421,view,normal,festival
155,942,like,normal,festival
155,488,view,normal,festival
155,824,like,normal,festival
155,454,like,normal,festival
155,637,view,normal,festival
155,885,like,normal,festival
155,785,view,normal,festival
155,1188,view,normal,festival
155,326,like,normal,festival
155,779,view,normal,festival
155,530,view,normal,festival
155,1141,like,normal,festival
155,174,view,normal,festival
155,276,view,normal,festival
155,1554,view,normal,festival
155,173,view,normal,festival
155,612,view,normal,festival
155,923,view,normal,festival
156,1135,view,oily,natural
156,416,view,oily,natural
156,694,purchase,oily,natural
156,408,purchase,oily,natural
156,1399,like,oily,natural
156,685,like,oily,natural
156,521,like,oily,natural
156,629,like,oily,natural
156,1543,like,oily,natural
156,1590,like,oily,natural
156,1416,purchase,oily,natural
156,571,view,oily,natural
156,396,view,oily,natural
156,1462,view,oily,natural
156,1247,like,oily,natural
156,283,view,oily,natural
156,1554,view,oily,natural
156,1479,like,oily,natural
156,1528,like,oily,natural
156,1121,like,oily,natural
156,539,view,oily,natural
157,1594,purchase,oily,wedding
157,1446,purchase,oily,wedding
157,869,view,oily,wedding
157,436,purchase,oily,wedding
157,912,view,oily,wedding
157,937,like,oily,wedding
157,1160,like,oily,wedding
157,63,like,oily,wedding
157,779,purchase,oily,wedding
157,289,purchase,oily,wedding
157,1199,view,oily,wedding
157,267,view,oily,wedding
157,636,like,oily,wedding
157,1528,view,oily,wedding
157,21,view,oily,wedding
157,1040,like,oily,wedding
157,1366,like,oily,wedding
157,737,purchase,oily,wedding
157,706,view,oily,wedding
157,468,view,oily,wedding
157,872,like,oily,wedding
157,885,view,oily,wedding
157,1421,like,oily,wedding
157,1564,view,oily,wedding
157,837,view,oily,wedding
157,1585,view,oily,wedding
157,1435,purchase,oily,wedding
157,1118,view,oily,wedding
157,620,view,oily,wedding
157,675,view,oily,wedding
157,1221,view,oily,wedding
157,49,view,oily,wedding
157,1180,view,oily,wedding
158,322,view,dry,wedding
158,227,view,dry,wedding
158,265,purchase,dry,wedding
158,1103,like,dry,wedding
158,861,purchase,dry,wedding
158,984,purchase,dry,wedding
158,1526,like,dry,wedding
158,141,like,dry,wedding
158,800,like,dry,wedding
158,423,view,dry,wedding
158,267,purchase,dry,wedding
158,422,like,dry,wedding
158,636,like,dry,wedding
158,890,like,dry,wedding
158,1458,view,dry,wedding
158,1366,like,dry,wedding
158,977,purchase,dry,wedding
158,326,view,dry,wedding
158,1241,view,dry,wedding
158,1182,purchase,dry,wedding
158,637,like,dry,wedding
158,1208,like,dry,wedding
158,424,like,dry,wedding
158,1045,view,dry,wedding
158,1489,view,dry,wedding
158,1423,view,dry,wedding
158,953,like,dry,wedding
158,573,view,dry,wedding
158,420,like,dry,wedding
158,16,view,dry,wedding
158,297,view,dry,wedding
158,926,view,dry,wedding
159,1027,like,oily,festival
159,855,view,oily,festival
159,1577,view,oily,festival
159,1149,view,oily,festival
159,251,view,oily,festival
159,766,view,oily,festival
159,158,like,oily,festival
159,1564,view,oily,festival
